Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price
27-Jan-22,SMER,Sameer Africa Plc,2.18,4,2.65,2.66,2.66,2.66,-,-,"1,000",-
27-Jan-22,SGL,Standard Group Plc,11.9,20,14.55,14.55,14.55,14.55,-,-,-,-
27-Jan-22,TPSE,TPS Eastern Africa (Serena) Ltd,10.5,17,14,14,14,14,-,-,-,-
27-Jan-22,UCHM,Uchumi Supermarket Plc,0.17,0.29,0.21,0.23,0.23,0.22,0.01,4.55%,"11,900",-
27-Jan-22,SCAN,WPP ScanGroup Plc,3.5,6.36,4.2,4.25,4.21,4.19,0.02,0.48%,"23,000",-
27-Jan-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
27-Jan-22,BAMB,Bamburi Cement Ltd,33,42,37.8,39,38.55,37.95,0.6,1.58%,"1,800",-
27-Jan-22,CRWN,Crown Paints Kenya Plc,19.05,42.8,36.65,36.65,36.65,36.65,-,-,"1,100",-
27-Jan-22,CABL,East African Cables Ltd,0.9,1.62,1.18,1.2,1.2,1.19,0.01,0.84%,"6,200",-
27-Jan-22,PORT,East African Portland Cement Ltd,6,9.54,7.3,7.3,7.3,7.1,0.2,2.82%,"1,900",-
27-Jan-22,KEGN,Kenya Electricity Generating Company Plc,3.49,5.1,4.07,4.1,4.08,4.09,-0.01,0.24%,"51,000",-
27-Jan-22,KPLC-P4,KPLC-P4,4.1,4.53,4.53,4.53,4.53,4.53,-,-,-,-
27-Jan-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
27-Jan-22,KPLC,Kenya Power and Lighting Company Plc,1.29,2.45,1.55,1.6,1.56,1.57,-0.01,0.64%,"267,100",-
27-Jan-22,TOTL,Total Kenya Ltd,22.05,27.5,23.45,23.7,23.5,23.45,0.05,0.21%,"5,400",-
27-Jan-22,UMME,Umeme Ltd,5.4,8.48,6,6.5,6.12,6.4,-0.28,4.38%,"4,500",-
27-Jan-22,BRIT,Britam Holdings Plc,6,8.78,7.4,7.4,7.4,7.1,0.3,4.23%,"2,800",-
27-Jan-22,CIC,CIC Insurance Group Ltd,1.94,3.5,2.12,2.25,2.18,2.26,-0.08,3.54%,"97,600",-
27-Jan-22,JUB,Jubilee Holdings Ltd,248,392,301.25,305,304.25,303.75,0.5,0.16%,"4,900",-
27-Jan-22,KNRE,Kenya Re-Insurance Corporation Ltd,2.04,2.8,2.2,2.25,2.22,2.28,-0.06,2.63%,"175,700",-
27-Jan-22,LBTY,Liberty Kenya Holdings Ltd,5.24,10.3,7,7,7,6.84,0.16,2.34%,200,-
27-Jan-22,SLAM,Sanlam Kenya Plc,9,15,10.5,10.6,10.55,10.55,-,-,400,-
27-Jan-22,CTUM,Centum Investment Company Plc,11.6,18,14.1,14.5,14.2,14.5,-0.3,2.07%,"17,700",-
27-Jan-22,HAFR,Home Afrika Ltd,0.3,0.47,0.38,0.39,0.39,0.39,-,-,"55,000",-
27-Jan-22,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
27-Jan-22,OCH,Olympia Capital Holdings Ltd,1.63,2.25,1.93,1.93,1.93,1.93,-,-,-,-
27-Jan-22,TCL,Trans-Century Plc,1,1.66,1.22,1.33,1.24,1.34,-0.1,7.46%,"10,600",-
27-Jan-22,NSE,Nairobi Securities Exchange Plc,6.9,10.9,7.9,8.2,8.04,8.2,-0.16,1.95%,"30,700",-
27-Jan-22,BOC,BOC Kenya Plc,61,98,77,77,77,70.25,6.75,9.61%,100,-
27-Jan-22,BAT,British American Tobacco Kenya Plc,420,512,446,446,446,447.25,-1.25,0.28%,"1,100",-
27-Jan-22,CARB,Carbacid Investments Plc,10,13.5,10.9,10.9,10.9,10.95,-0.05,0.46%,400,-
27-Jan-22,EABL,East African Breweries Ltd,143.5,194,155,158,155,157.25,-2.25,1.43%,"1,216,000",-
27-Jan-22,FTGH,Flame Tree Group Holdings Ltd,1.1,1.45,1.3,1.33,1.31,1.33,-0.02,1.50%,500,-
27-Jan-22,ORCH,Kenya Orchards Ltd,10.4,10.4,10.4,10.4,10.4,10.4,-,-,-,-
27-Jan-22,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
27-Jan-22,UNGA,Unga Group Ltd,26.1,36.4,27.6,27.6,27.6,27.6,-,-,-,-
27-Jan-22,SCOM,Safaricom Plc,33.25,45.25,35.7,36.8,35.9,35.95,-0.05,0.14%,"2,088,100",-
27-Jan-22,FAHR,Stanlib Fahari Income-REIT,5.5,7.48,6.4,6.5,6.46,6.46,-,-,700,-
27-Jan-22,GLD,ABSA NewGold ETF,"1,780.00","2,135.00","1,880.00","1,880.00","1,880.00","1,880.00",-,-,-,-
28-Jan-22,EGAD,Eaagads Ltd,10,15,13.15,13.4,13.15,13.05,0.1,0.77%,"5,100",-
28-Jan-22,KUKZ,Kakuzi Plc,355,427,418,418,418,418,-,-,-,-
28-Jan-22,KAPC,Kapchorua Tea Kenya Plc,80,101,101,101,101,100,1,1.00%,100,-
28-Jan-22,LIMT,Limuru Tea Plc,260,360,320,320,320,320,-,-,-,-
28-Jan-22,SASN,Sasini Plc,16.75,22.6,21,21.95,21,21.1,-0.1,0.47%,"10,100",-
28-Jan-22,WTK,Williamson Tea Kenya Plc,125,154.75,135,135,135,130.25,4.75,3.65%,300,-
28-Jan-22,CGEN,Car and General (K) Ltd,10,70,54,54,54,50.5,3.5,6.93%,200,27
28-Jan-22,ABSA,ABSA Bank Kenya Plc,8.6,12.95,11.6,11.9,11.75,11.8,-0.05,0.42%,"406,100",-
28-Jan-22,BKG,BK Group Plc,24.3,40,30,30,30,29.75,0.25,0.84%,100,-
28-Jan-22,COOP,Co-operative Bank of Kenya Ltd,11.5,14,12.9,13,12.95,12.9,0.05,0.39%,"43,800",-
28-Jan-22,DTK,Diamond Trust Bank Kenya Ltd,54,69,58.5,58.5,58.5,58.5,-,-,200,-
28-Jan-22,EQTY,Equity Group Holdings Plc,39,55,50,50.75,50.25,50.25,-,-,"50,100",-
28-Jan-22,HFCK,HF Group Ltd,2.8,5.2,3.5,3.6,3.58,3.44,0.14,4.07%,"26,600",-
28-Jan-22,IMH,I & M Holdings Plc,18,26,20.8,21.5,21,21.05,-0.05,0.24%,"39,300",-
28-Jan-22,KCB,KCB Group Plc,37,50.75,44.55,45.5,44.8,44.85,-0.05,0.11%,"2,655,800",-
28-Jan-22,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
28-Jan-22,NCBA,NCBA Group Plc,23,29,25,25.7,25.4,25.3,0.1,0.40%,"45,000",-
28-Jan-22,SBIC,Stanbic Holdings Plc,78,106,92,92,92,92,-,-,-,-
28-Jan-22,SCBK,Standard Chartered Bank Kenya Ltd,123,148.75,131,133,131.75,131.5,0.25,0.19%,"15,600",-
28-Jan-22,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
28-Jan-22,EVRD,Eveready East Africa Ltd,0.77,1.27,0.95,1.03,1,1.03,-0.03,2.91%,"2,700",-
28-Jan-22,XPRS,Express Kenya Plc,3.16,4.9,3.87,4.2,3.98,3.87,0.11,2.84%,300,-
28-Jan-22,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
28-Jan-22,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
28-Jan-22,LKL,Longhorn Publishers Plc,3.26,4.6,4.1,4.1,4.1,3.82,0.28,7.33%,"3,400",-
28-Jan-22,NBV,Nairobi Business Ventures Ltd,3.6,13.8,5.2,5.34,5.24,4.97,0.27,5.43%,"1,700",-
